gender,age-band,imd-band,high-education,region,prev-attempts,studied-credits,disability,avg-score
1,0,6,1,0,-0.2819992696138434,-0.4911365027632627,0,0.6252068302593297
0,0,7,2,8,-0.2819992696138434,-1.2210111041605558,0,0.9145587691849507
1,0,2,1,9,2.143882932930318,-0.4911365027632627,0,0.39462950412779324
0,0,3,0,9,-0.2819992696138434,-0.4911365027632627,1,-1.5429950861238593
0,1,4,0,3,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
0,1,2,2,12,-0.2819992696138434,3.1582365042232032,0,0.8451272213387776
1,0,3,0,0,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,7,0,5,-0.2819992696138434,-0.4911365027632627,0,0.6409846304104063
1,0,9,0,6,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,0,2,0,9,-0.2819992696138434,0.2387380986340305,0,0.4188498114078467
0,0,2,0,12,-0.2819992696138434,2.4283619028259102,0,0.9644672811471626
1,1,6,0,11,-0.2819992696138434,0.2387380986340305,0,-0.6129352828495691
1,0,5,2,9,-0.2819992696138434,0.9686127000313237,0,0.7070714692902501
0,1,5,2,3,2.143882932930318,-0.4911365027632627,0,0.7530900532095448
0,0,8,2,1,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
0,0,4,0,0,-0.2819992696138434,-0.4911365027632627,0,-0.04908652711453064
1,0,10,2,4,2.143882932930318,-0.4911365027632627,0,-1.5720594549761808
0,0,0,1,2,-0.2819992696138434,-0.4911365027632627,0,0.8664410917335991
1,0,3,0,3,-0.2819992696138434,2.4283619028259102,0,0.942008450749635
0,0,2,3,12,-0.2819992696138434,-0.004553435165067218,0,-1.2116612812073935
1,2,6,0,9,-0.2819992696138434,0.9686127000313237,0,0.409161688553954
1,1,4,1,5,-0.2819992696138434,-0.4911365027632627,0,1.1817894937812878
1,0,9,1,6,-0.2819992696138434,-0.4911365027632627,0,1.0437337417327606
0,1,5,0,2,-0.2819992696138434,-0.4911365027632627,0,0.9697517117947402
0,0,4,0,10,-0.2819992696138434,0.9686127000313237,0,0.8209069137680806
0,1,5,2,5,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,0,8,2,1,-0.2819992696138434,-1.2210111041605558,0,0.008315601368804505
1,0,3,0,10,-0.2819992696138434,-0.4911365027632627,0,0.7337138072111159
1,1,3,1,7,-0.2819992696138434,2.4283619028259102,0,0.6223003933740977
1,1,0,1,3,-0.2819992696138434,-0.4911365027632627,1,-1.5720594549761808
1,0,7,0,6,-0.2819992696138434,0.9686127000313237,0,0.7589029269800092
0,0,2,2,1,-0.2819992696138434,0.9686127000313237,1,-1.5720594549761808
0,0,4,2,1,11.847411743106964,0.9686127000313237,0,0.026480831901505488
1,0,8,1,6,-0.2819992696138434,-0.4911365027632627,0,0.5903295876365441
0,0,8,0,0,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
0,0,7,2,8,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
0,0,1,0,5,-0.2819992696138434,-0.4911365027632627,0,-0.07732048538669394
1,1,8,0,10,-0.2819992696138434,-0.4911365027632627,0,0.6738235926239469
1,0,7,2,5,-0.2819992696138434,-1.2210111041605558,0,-1.5720594549761808
0,1,2,2,3,-0.2819992696138434,-0.4911365027632627,0,0.5787038400956154
0,1,6,1,0,-0.2819992696138434,-0.4911365027632627,0,1.1716169646829755
0,1,6,1,10,2.143882932930318,-0.4911365027632627,0,0.38494138098325703
1,0,10,2,2,-0.2819992696138434,0.9686127000313237,0,0.39850475321122153
1,0,4,0,6,-0.2819992696138434,-0.4911365027632627,0,0.22993141386775648
1,0,6,0,11,-0.2819992696138434,-0.4911365027632627,0,0.702227407717982
0,1,2,0,1,-0.2819992696138434,0.2387380986340305,1,0.6484583253411873
1,0,6,2,6,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,0,9,2,8,2.143882932930318,0.2387380986340305,0,-1.5720594549761808
0,1,4,0,9,-0.2819992696138434,-0.4911365027632627,0,0.6051259936241481
1,0,2,0,9,-0.2819992696138434,0.2387380986340305,1,-1.5720594549761808
0,0,8,0,2,2.143882932930318,0.6036753993326771,0,0.946852512321903
0,1,4,1,0,-0.2819992696138434,-1.2210111041605558,0,1.1083212280066654
0,0,0,0,12,-0.2819992696138434,0.2387380986340305,0,0.8059343602666103
1,0,0,2,12,-0.2819992696138434,0.9686127000313237,1,-1.5720594549761808
0,0,2,2,6,-0.2819992696138434,-0.4911365027632627,0,-0.49086493366981837
0,0,2,2,7,-0.2819992696138434,-1.2210111041605558,0,0.6077682089479369
0,1,7,2,0,-0.2819992696138434,-0.4911365027632627,1,1.0437337417327606
1,0,5,1,7,-0.2819992696138434,-0.4911365027632627,0,0.7385578687833839
1,0,4,0,11,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,1,0,1,6,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,8,2,0,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
1,1,4,2,7,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,4,0,9,-0.2819992696138434,-0.4911365027632627,0,-0.32229159432635335
0,0,6,2,9,-0.2819992696138434,-0.4911365027632627,0,0.6256539745296626
0,0,9,2,0,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,0,5,0,10,-0.2819992696138434,-0.4911365027632627,0,0.8614208826474642
1,1,4,0,1,-0.2819992696138434,1.9417788352277146,0,0.3025923359985604
1,0,6,0,2,-0.2819992696138434,0.9686127000313237,0,0.9880270346689296
1,1,9,0,8,-0.2819992696138434,-0.4911365027632627,0,0.9202101741103937
0,1,3,2,0,-0.2819992696138434,0.9686127000313237,0,0.869347528618831
1,0,6,2,8,-0.2819992696138434,0.9686127000313237,0,0.7759263431466448
1,1,5,0,0,-0.2819992696138434,0.9686127000313237,0,0.588391962949508
1,1,9,0,7,-0.2819992696138434,0.9686127000313237,0,1.0679540490128139
1,0,3,2,9,-0.2819992696138434,-0.4911365027632627,0,0.5670780925546866
0,1,9,0,8,2.143882932930318,-0.4911365027632627,1,-1.5720594549761808
0,0,4,0,3,-0.2819992696138434,-0.4911365027632627,0,0.8270720831475651
0,0,2,0,7,-0.2819992696138434,-1.2210111041605558,0,-1.5720594549761808
1,1,9,2,6,-0.2819992696138434,-1.2210111041605558,0,1.1599912171420468
0,0,0,3,12,-0.2819992696138434,-0.4911365027632627,0,0.22993141386775648
0,1,2,2,0,-0.2819992696138434,-0.4911365027632627,1,0.6497500749387819
1,0,4,2,5,-0.2819992696138434,-0.4911365027632627,0,-0.9907720779297495
0,1,4,1,7,-0.2819992696138434,-0.4911365027632627,0,1.0582659261589213
0,1,7,0,1,-0.2819992696138434,-0.4911365027632627,0,-0.23509848776938866
1,0,4,1,6,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
1,0,7,0,4,-0.2819992696138434,-0.4911365027632627,0,0.12197804396940941
0,0,5,0,6,-0.2819992696138434,-0.4911365027632627,1,-0.039952011314076864
1,0,5,2,6,-0.2819992696138434,-0.4911365027632627,0,0.4842446413255702
1,0,5,0,1,-0.2819992696138434,-0.4911365027632627,0,0.7240256843572231
0,0,7,0,12,-0.2819992696138434,0.9686127000313237,0,0.4043176269816859
1,0,9,0,8,-0.2819992696138434,-0.4911365027632627,0,0.09914175403230942
0,0,2,2,0,-0.2819992696138434,3.8881111056204967,0,-1.5720594549761808
1,0,0,0,3,-0.2819992696138434,0.9686127000313237,0,0.869347528618831
0,0,5,2,9,-0.2819992696138434,-0.4911365027632627,0,0.8548153441926702
1,1,2,2,5,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,0,0,3,12,-0.2819992696138434,0.9686127000313237,0,1.334377430255976
1,0,9,2,12,-0.2819992696138434,0.9686127000313237,0,-0.4712464846945014
1,0,4,0,9,-0.2819992696138434,0.2387380986340305,0,-1.3007920123642012
1,1,2,2,11,-0.2819992696138434,-0.4911365027632627,0,0.25172969050699767
0,0,0,0,11,2.143882932930318,0.9686127000313237,0,-1.5720594549761808
1,0,6,0,11,-0.2819992696138434,-0.4911365027632627,0,-0.1595311287533525
1,0,8,1,2,-0.2819992696138434,-1.2210111041605558,0,0.5205751023909722
0,0,3,0,2,-0.2819992696138434,-0.4911365027632627,0,0.3461888892770428
0,1,2,1,6,-0.2819992696138434,-0.4911365027632627,0,0.948613989204429
1,1,1,0,1,-0.2819992696138434,-0.4911365027632627,0,0.8548153441926702
1,0,8,1,7,-0.2819992696138434,1.6984873014286168,0,0.4101305007521503
0,0,3,2,6,-0.2819992696138434,-0.4911365027632627,0,-0.26416285662171024
1,1,9,0,8,-0.2819992696138434,-0.4911365027632627,1,-1.5720594549761808
1,1,0,2,5,-0.2819992696138434,0.9686127000313237,0,0.409161688553954
0,0,2,0,6,-0.2819992696138434,0.11709233173448165,1,0.9440844770547087
1,0,3,2,7,2.143882932930318,0.9686127000313237,0,-1.5720594549761808
1,0,7,0,9,-0.2819992696138434,-0.4911365027632627,0,0.34203683666689494
1,0,0,2,5,-0.2819992696138434,0.9686127000313237,1,-1.5720594549761808
1,0,5,0,0,-0.2819992696138434,0.9686127000313237,0,0.3425558431705026
0,1,8,2,8,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,1,1,0,8,-0.2819992696138434,-0.4911365027632627,0,0.9750361427329617
1,0,2,0,3,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
0,1,6,1,8,-0.2819992696138434,0.9686127000313237,0,0.37040919655709625
0,0,0,0,4,4.569765135474479,2.4283619028259102,0,-0.07233802219638781
0,0,5,2,9,-0.2819992696138434,0.2387380986340305,1,0.26868390557397076
0,1,5,2,0,-0.2819992696138434,-1.2210111041605558,0,-1.5720594549761808
1,0,0,0,2,2.143882932930318,1.6984873014286168,0,0.905677989684233
1,0,6,2,3,2.143882932930318,0.9686127000313237,0,0.23961953672164918
1,0,1,2,9,-0.2819992696138434,-0.4911365027632627,0,0.3461888892770428
0,0,5,2,6,-0.2819992696138434,-0.4911365027632627,0,0.4043176269816859
1,1,7,0,7,-0.2819992696138434,-0.4911365027632627,0,0.8485872652774487
1,0,9,1,6,-0.2819992696138434,-0.4911365027632627,0,0.9856050040281173
1,0,5,0,12,2.143882932930318,2.4283619028259102,0,0.5575661172146605
1,0,7,2,0,-0.2819992696138434,-0.4911365027632627,0,0.6991133681150494
1,2,4,0,12,-0.2819992696138434,-0.4911365027632627,0,0.5549239018908714
1,0,6,0,0,-0.2819992696138434,-0.4911365027632627,0,0.7966866064880271
0,0,3,0,0,-0.2819992696138434,-0.4911365027632627,1,-0.050143413360303604
0,0,6,0,0,-0.2819992696138434,-0.4911365027632627,0,0.8867861499302239
0,1,0,0,5,-0.2819992696138434,-0.4911365027632627,0,0.9908894346756949
1,0,5,2,3,2.143882932930318,0.9686127000313237,0,0.1842588342842002
1,0,7,1,12,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
1,0,3,2,9,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,9,2,1,2.143882932930318,-0.4911365027632627,0,0.3113116466542568
1,0,0,2,0,-0.2819992696138434,0.2387380986340305,0,0.3292346742100697
0,0,2,0,9,-0.2819992696138434,0.9686127000313237,0,0.8241362880527113
0,1,1,2,9,-0.2819992696138434,-0.4911365027632627,0,0.43602421115779627
1,0,3,1,5,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,1,4,2,7,2.143882932930318,-0.4911365027632627,0,0.2066799187858993
0,0,6,0,12,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
1,0,3,0,8,-0.2819992696138434,-0.4911365027632627,0,0.9920637525973792
1,0,1,2,9,2.143882932930318,-0.4911365027632627,0,-1.5720594549761808
0,0,0,2,7,-0.2819992696138434,-1.2210111041605558,0,-1.5720594549761808
1,0,5,0,4,-0.2819992696138434,-0.4911365027632627,0,1.186633555353556
1,0,9,0,8,-0.2819992696138434,-0.4911365027632627,0,1.0752201412258944
1,0,9,2,8,-0.2819992696138434,-0.4911365027632627,0,0.869347528618831
0,0,1,2,10,2.143882932930318,2.4283619028259102,0,0.46244636468632905
0,1,3,0,1,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,8,2,11,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,1,10,1,4,-0.2819992696138434,-0.4911365027632627,0,0.8228445384551167
0,0,4,0,5,-0.2819992696138434,-1.2210111041605558,1,1.1890555859943683
0,0,8,2,7,2.143882932930318,0.9686127000313237,0,0.3461888892770428
1,0,8,2,0,-0.2819992696138434,-0.4911365027632627,0,0.9638067273888762
0,0,1,0,3,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
1,0,0,0,11,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
1,0,5,2,10,-0.2819992696138434,-0.4911365027632627,1,0.7216036537164109
0,0,4,2,8,-0.2819992696138434,-0.4911365027632627,0,0.7364818424783103
1,0,1,1,11,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,0,2,7,-0.2819992696138434,-0.4911365027632627,0,0.7143375615033305
1,0,6,1,9,-0.2819992696138434,-0.4911365027632627,0,1.122622742778786
1,1,6,1,5,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,1,7,2,8,-0.2819992696138434,-0.4911365027632627,0,1.0561898998538475
0,0,1,0,8,-0.2819992696138434,-0.4911365027632627,0,-0.15205743382257159
1,1,3,2,5,-0.2819992696138434,-0.4911365027632627,0,0.9105220512565011
1,0,5,2,11,-0.2819992696138434,-0.4911365027632627,0,0.6077682089479369
0,1,7,0,0,-0.2819992696138434,-1.2210111041605558,0,0.8402831597665095
0,1,5,2,0,-0.2819992696138434,-1.2210111041605558,0,-1.5720594549761808
0,0,7,0,5,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,8,0,7,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,0,5,0,8,-0.2819992696138434,-1.2210111041605558,0,0.9629993837450577
1,1,0,0,5,-0.2819992696138434,-1.2210111041605558,0,0.8838797130449918
1,0,7,0,10,-0.2819992696138434,-1.2210111041605558,0,0.6077682089479369
0,0,3,0,6,-0.2819992696138434,0.9686127000313237,0,0.6484583253411873
1,1,8,2,11,-0.2819992696138434,-0.4911365027632627,0,-0.40948470088331806
1,1,1,2,3,2.143882932930318,0.9686127000313237,0,-1.5720594549761808
1,0,2,0,9,-0.2819992696138434,-1.2210111041605558,0,0.6755850695064727
1,1,3,2,7,4.569765135474479,-0.4911365027632627,0,-0.20603411891706708
0,1,2,2,2,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,3,0,3,-0.2819992696138434,0.2387380986340305,0,0.31389514614009045
0,0,6,2,7,-0.2819992696138434,-0.4911365027632627,0,1.0408273048475285
1,0,2,0,5,-0.2819992696138434,0.9686127000313237,0,0.22993141386775648
1,0,0,2,12,-0.2819992696138434,-0.4911365027632627,0,0.4769785491124898
0,0,1,0,12,2.143882932930318,0.2387380986340305,0,0.32958067854580825
1,0,0,2,7,-0.2819992696138434,-1.2210111041605558,0,-1.5720594549761808
1,0,0,2,4,-0.2819992696138434,0.2387380986340305,0,1.1236607560766447
0,0,5,0,8,-0.2819992696138434,-0.4911365027632627,0,0.869347528618831
0,1,4,2,8,-0.2819992696138434,-0.4911365027632627,0,0.869347528618831
1,0,7,0,6,-0.2819992696138434,-0.4911365027632627,0,0.7821544220618664
0,0,2,2,7,-0.2819992696138434,-0.4911365027632627,0,0.16453658395003296
1,1,10,1,4,-0.2819992696138434,0.9686127000313237,0,0.7337138072111159
0,1,3,1,12,-0.2819992696138434,-1.2210111041605558,0,-0.03164790580313766
1,0,10,3,4,-0.2819992696138434,0.9686127000313237,0,-0.5402743607187651
1,0,9,0,8,-0.2819992696138434,1.6984873014286168,1,0.5133090101778918
0,0,5,1,6,-0.2819992696138434,-0.4911365027632627,0,-0.037460779573602054
0,0,9,2,8,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,0,7,0,1,-0.2819992696138434,-0.4911365027632627,0,0.5311439636861278
0,1,9,0,8,-0.2819992696138434,-0.4911365027632627,0,0.8984118974711526
1,1,3,0,11,-0.2819992696138434,0.2387380986340305,0,1.1599912171420468
1,0,4,0,0,-0.2819992696138434,0.9686127000313237,1,0.8184848831272683
1,1,3,2,8,-0.2819992696138434,-0.4911365027632627,0,-0.07815089596685221
1,1,10,0,4,-0.2819992696138434,-0.4911365027632627,0,1.2253860470597704
1,0,8,0,10,4.569765135474479,0.9686127000313237,0,0.8935678358988846
1,0,4,2,5,-0.2819992696138434,-1.2210111041605558,0,0.66589694665258
0,0,5,2,5,-0.2819992696138434,0.9686127000313237,0,0.497323607309115
0,0,8,0,8,-0.2819992696138434,-0.4911365027632627,1,-1.5720594549761808
0,1,2,1,10,-0.2819992696138434,2.4283619028259102,0,0.8984118974711526
0,0,5,2,11,-0.2819992696138434,-1.2210111041605558,0,0.5859699323086958
1,0,4,2,7,-0.2819992696138434,0.2387380986340305,0,0.7603561454226252
0,0,2,0,2,-0.2819992696138434,-0.4911365027632627,0,0.569984529439919
0,0,7,2,0,-0.2819992696138434,-0.4911365027632627,0,-0.45308125416180045
0,1,5,2,5,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,0,3,2,9,-0.2819992696138434,-0.4911365027632627,0,-1.5429950861238593
0,1,10,2,2,2.143882932930318,0.9686127000313237,0,-0.0025835369508160843
1,1,8,0,6,-0.2819992696138434,-0.4911365027632627,0,1.1381929405028055
1,0,6,0,0,-0.2819992696138434,0.9686127000313237,1,-1.5720594549761808
1,0,7,1,7,-0.2819992696138434,0.9686127000313237,0,0.5641716556694546
1,0,4,1,7,-0.2819992696138434,0.9686127000313237,0,1.295624938549762
0,1,5,2,0,-0.2819992696138434,-1.2210111041605558,1,0.9819719579215771
0,0,0,0,5,-0.2819992696138434,-1.2210111041605558,0,0.5662476819745282
0,0,3,0,4,-0.2819992696138434,-0.4911365027632627,0,0.1136739384584702
1,0,2,0,0,2.143882932930318,0.9686127000313237,0,0.08460956960614863
1,0,3,2,4,-0.2819992696138434,-0.4911365027632627,0,0.07492144675225594
0,0,1,0,9,-0.2819992696138434,-0.4911365027632627,0,0.47407211222725787
0,0,8,0,1,-0.2819992696138434,-1.2210111041605558,0,1.0473667878393007
1,0,4,2,12,-0.2819992696138434,1.6984873014286168,0,0.3800973197016324
1,0,9,0,3,-0.2819992696138434,-0.4911365027632627,0,1.0074032806673585
0,1,8,1,6,4.569765135474479,-0.4911365027632627,0,0.7240256843572231
0,0,2,0,6,-0.2819992696138434,-0.4911365027632627,1,0.3461888892770428
1,0,7,2,11,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
0,0,1,0,11,-0.2819992696138434,0.9686127000313237,0,0.9565406351757958
1,0,9,0,8,2.143882932930318,3.1582365042232032,0,0.6828511617195532
1,1,8,2,7,-0.2819992696138434,-0.4911365027632627,0,1.1212387254358325
1,1,0,2,11,-0.2819992696138434,-1.2210111041605558,0,0.4398407444032694
0,1,3,2,5,-0.2819992696138434,2.4283619028259102,0,-1.5720594549761808
1,0,2,3,5,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
1,0,7,0,10,-0.2819992696138434,-0.4911365027632627,0,0.9492745429627154
1,1,5,0,2,-0.2819992696138434,-0.4911365027632627,0,0.2880601515723996
1,0,9,2,5,-0.2819992696138434,-0.4911365027632627,0,1.000137188454278
1,1,3,1,1,-0.2819992696138434,-0.4911365027632627,0,-0.16243756563858472
1,1,7,1,8,-0.2819992696138434,-0.4911365027632627,0,0.3113116466542568
0,0,1,0,5,-0.2819992696138434,-0.4911365027632627,0,0.5734194094480377
1,0,0,2,11,-0.2819992696138434,0.2387380986340305,0,0.6923191001811129
1,0,1,1,6,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
1,0,4,0,1,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
1,0,2,1,12,-0.2819992696138434,-0.4911365027632627,0,0.45663349091586464
0,0,3,0,5,-0.2819992696138434,-0.4911365027632627,0,0.32681264327861387
1,1,7,0,1,-0.2819992696138434,-0.4911365027632627,0,0.6440986700133389
1,0,8,2,7,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
0,0,2,0,12,2.143882932930318,0.9686127000313237,0,1.1938996475666364
1,0,7,0,12,-0.2819992696138434,0.9686127000313237,0,0.8184848831272683
0,0,4,2,5,-0.2819992696138434,3.8881111056204967,0,0.7530900532095448
1,0,1,0,4,-0.2819992696138434,-0.4911365027632627,0,0.7845764527026786
0,0,8,2,10,-0.2819992696138434,-0.4911365027632627,0,0.3694403843588999
0,1,7,0,0,-0.2819992696138434,-1.2210111041605558,0,0.9791462554588554
0,1,3,0,1,-0.2819992696138434,0.9686127000313237,1,-1.5720594549761808
1,0,1,2,5,-0.2819992696138434,-0.4911365027632627,0,0.6731630388656604
0,0,2,0,11,-0.2819992696138434,-0.4911365027632627,0,0.5263879761614366
1,1,8,1,0,-0.2819992696138434,-1.2210111041605558,0,0.9492745429627154
1,0,6,0,5,-0.2819992696138434,2.4283619028259102,0,-1.5720594549761808
0,0,5,2,1,-0.2819992696138434,0.9686127000313237,0,0.8402831597665095
0,1,0,3,10,6.9956473380186415,0.9686127000313237,0,-1.265268894739167
0,1,3,2,1,-0.2819992696138434,-0.4911365027632627,0,0.6368325778002585
1,0,7,0,1,-0.2819992696138434,-0.4911365027632627,0,0.5205751023909722
0,1,2,2,5,-0.2819992696138434,-1.2210111041605558,0,0.8153708435243358
1,0,9,2,11,-0.2819992696138434,-1.2210111041605558,0,-1.5720594549761808
0,0,6,2,7,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,2,6,0,11,-0.2819992696138434,-0.4911365027632627,0,0.9710728196019566
1,0,7,0,8,-0.2819992696138434,-0.4911365027632627,0,0.5787038400956154
1,0,3,2,8,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
0,0,1,2,5,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
0,0,2,0,2,-0.2819992696138434,-0.4911365027632627,0,0.6368325778002585
0,1,0,0,9,4.569765135474479,0.9686127000313237,0,0.3365007664231501
1,0,3,2,0,-0.2819992696138434,-0.4911365027632627,0,0.2748490749534552
1,1,6,0,1,-0.2819992696138434,3.8881111056204967,0,1.1761380888558448
1,1,3,2,2,-0.2819992696138434,-0.4911365027632627,0,1.226424060357629
1,0,5,0,9,-0.2819992696138434,-1.2210111041605558,0,0.4301526215493767
0,1,5,1,6,-0.2819992696138434,1.6984873014286168,1,-1.5720594549761808
1,0,7,0,12,-0.2819992696138434,-0.4911365027632627,0,1.0954037308681417
0,0,7,0,1,-0.2819992696138434,-1.2210111041605558,0,0.4915107335386506
1,0,0,0,11,-0.2819992696138434,-0.4911365027632627,0,0.7385578687833839
1,0,4,0,3,-0.2819992696138434,-0.4911365027632627,0,0.8738189698689408
1,0,4,1,7,-0.2819992696138434,-0.4911365027632627,0,-0.15274944278469205
0,0,3,0,5,-0.2819992696138434,0.2387380986340305,0,0.6077682089479369
1,0,3,1,10,-0.2819992696138434,-0.4911365027632627,0,1.1018624794374037
0,1,7,0,1,-0.2819992696138434,0.9686127000313237,0,1.0815174212407783
1,0,3,1,3,-0.2819992696138434,-1.2210111041605558,0,-1.5720594549761808
0,0,4,0,11,-0.2819992696138434,-0.4911365027632627,0,0.5828558927057632
0,0,6,0,7,-0.2819992696138434,-1.2210111041605558,0,0.8911458052580722
1,1,9,2,0,-0.2819992696138434,-1.2210111041605558,0,0.6917319412202708
0,1,8,0,10,2.143882932930318,-0.4911365027632627,0,0.02066795813104109
1,1,5,2,9,-0.2819992696138434,-0.4911365027632627,0,-0.03164790580313766
0,1,2,2,5,-0.2819992696138434,-1.2210111041605558,1,-1.5720594549761808
1,1,8,1,0,-0.2819992696138434,-0.4911365027632627,0,0.6368325778002585
0,1,9,1,11,-0.2819992696138434,-0.4911365027632627,0,0.6569540638617174
0,0,1,0,3,-0.2819992696138434,-1.2210111041605558,0,0.3461888892770428
1,1,5,2,5,-0.2819992696138434,0.2387380986340305,1,1.1018624794374037
1,1,5,0,9,-0.2819992696138434,-0.4911365027632627,0,0.34037601550657837
1,0,5,2,8,-0.2819992696138434,-0.4911365027632627,0,0.07007738517998784
1,0,3,2,8,-0.2819992696138434,-1.2210111041605558,0,-0.40948470088331806
1,0,6,0,4,-0.2819992696138434,0.2387380986340305,0,-0.6129352828495691
0,0,10,0,8,-0.2819992696138434,-0.4911365027632627,0,0.9327606969710518
0,1,3,2,8,-0.2819992696138434,-0.4911365027632627,0,1.060341952463995
0,1,9,2,7,-0.2819992696138434,-1.2210111041605558,0,0.6586308544394996
1,1,6,1,12,-0.2819992696138434,0.2387380986340305,0,1.0074032806673585
0,1,6,2,6,2.143882932930318,0.9686127000313237,0,0.5133090101778918
0,0,1,0,5,-0.2819992696138434,-1.2210111041605558,0,1.17290871428057
1,1,0,0,6,2.143882932930318,2.4283619028259102,0,0.29844028338841255
0,0,1,0,10,-0.2819992696138434,-0.4911365027632627,0,0.5496394712432937
1,0,4,0,10,-0.2819992696138434,0.2387380986340305,0,0.7123999368162944
0,0,3,0,6,-0.2819992696138434,0.2387380986340305,0,0.8935678358988846
1,0,5,0,11,6.9956473380186415,-0.4911365027632627,1,-1.5720594549761808
1,0,1,2,3,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
1,1,0,1,5,-0.2819992696138434,-0.4911365027632627,0,0.47940057975330214
1,0,2,2,12,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
1,0,9,0,7,-0.2819992696138434,-1.2210111041605558,0,0.9347423585365546
1,0,5,1,3,-0.2819992696138434,-0.4911365027632627,0,1.1470737200035233
1,0,4,2,0,-0.2819992696138434,-0.4911365027632627,0,0.3461888892770428
0,0,2,1,10,-0.2819992696138434,-0.4911365027632627,0,0.8519089073074383
1,0,7,0,9,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,1,10,1,2,-0.2819992696138434,-0.4911365027632627,0,0.7800783957567926
1,0,2,2,12,-0.2819992696138434,-0.4911365027632627,0,-0.5257421762926043
1,0,2,2,6,-0.2819992696138434,-0.4911365027632627,0,1.1418259866093459
1,1,2,2,12,-0.2819992696138434,-0.4911365027632627,0,0.9202101741103937
1,0,3,1,5,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,0,3,3,12,2.143882932930318,-0.4911365027632627,0,0.4956627861487985
0,0,0,2,5,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
0,1,7,2,11,-0.2819992696138434,-0.4911365027632627,0,0.9512562045282181
0,1,5,1,10,-0.2819992696138434,0.2387380986340305,0,0.7345945456523788
1,1,4,2,7,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
0,0,2,1,3,-0.2819992696138434,-0.4911365027632627,1,-1.5720594549761808
0,1,1,2,0,-0.2819992696138434,-1.2210111041605558,0,-0.26416285662171024
1,0,4,0,6,-0.2819992696138434,-1.2210111041605558,0,0.8620814364057506
1,0,4,2,8,-0.2819992696138434,0.2387380986340305,0,0.35345498149012317
0,0,4,1,6,-0.2819992696138434,1.6984873014286168,0,-1.5720594549761808
1,1,5,1,12,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,1,10,2,8,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,9,0,9,-0.2819992696138434,0.9686127000313237,0,0.37525325812936433
0,1,9,0,8,-0.2819992696138434,-1.2210111041605558,0,1.1244680997204632
1,0,0,0,5,-0.2819992696138434,-1.2210111041605558,1,-1.5720594549761808
